CustomerID,Age,Income,EmploymentStatus,LoanProduct,LoanAmount,RepaymentHistory,Frequency,Recency,Monetary,LoanTaken,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,AgeGroup,IncomeBracket
2804,48,102987,0,1,156511,0,8,6,205691,0,3,2,2,7,Medium,4,3
2805,23,69178,0,4,218598,0,10,11,8340,0,1,2,1,4,Low,1,2
2806,36,26937,0,1,346016,1,2,9,110251,1,2,1,1,4,Low,3,1
2807,54,141952,2,0,40344,1,13,7,36829,0,2,3,1,6,Low,4,4
2808,21,59886,1,4,486705,0,5,10,143111,0,1,1,2,4,Low,1,2
2809,64,69699,0,4,189348,1,11,3,241488,0,4,3,2,9,Medium,5,2
2810,21,96396,0,4,403267,1,1,10,253185,0,1,1,3,5,Low,1,3
2811,37,110678,0,2,447690,1,10,10,475162,1,1,2,4,7,Medium,3,3
2812,27,45279,0,3,80604,0,13,5,405371,0,3,3,4,10,High,2,1
2813,41,58106,0,4,265408,2,4,4,392189,0,3,1,4,8,Medium,3,2
2814,52,130776,1,4,415183,1,10,11,489341,1,1,2,4,7,Medium,4,4
2815,43,121444,0,2,419989,0,12,5,393230,0,3,3,4,10,High,3,4
2816,54,126300,1,2,245377,1,14,8,437654,0,2,3,4,9,Medium,4,4
2817,55,133793,0,0,363694,1,3,11,252632,0,1,1,3,5,Low,4,4
2818,38,136278,1,1,79383,1,2,6,108213,0,3,1,1,5,Low,3,4
2819,57,99737,1,4,206489,1,19,4,78933,1,3,4,1,8,Medium,5,3
2820,56,60544,0,1,46182,0,11,5,119753,0,3,3,1,7,Medium,5,2
2821,38,123247,0,2,383954,2,7,11,410453,0,1,2,4,7,Medium,3,4
2822,27,131190,0,2,199661,1,18,7,367499,1,2,4,3,9,Medium,2,4
2823,55,28997,0,0,471451,0,14,8,398218,0,2,3,4,9,Medium,4,1
2824,63,126102,0,3,29180,1,7,5,389258,0,3,2,4,9,Medium,5,4
2825,21,105711,0,2,250421,1,7,2,445010,0,4,2,4,10,High,1,3
2826,62,136045,0,4,462588,0,9,6,70860,1,3,2,1,6,Low,5,4
2827,37,60860,2,0,56372,1,12,9,460919,0,2,3,4,9,Medium,3,2
2828,34,23225,0,3,108427,0,6,3,437118,0,4,2,4,10,High,2,1
2829,24,130114,2,0,74086,1,7,7,218596,0,2,2,2,6,Low,1,4
2830,21,79470,0,2,289307,0,4,8,288419,0,2,1,3,6,Low,1,2
2831,46,133218,1,3,245010,1,16,6,318878,0,3,4,3,10,High,4,4
2832,31,148854,0,1,199161,1,7,3,68261,0,4,2,1,7,Medium,2,4
2833,20,120764,0,3,386760,1,8,1,430277,0,4,2,4,10,High,1,4
2834,41,127041,1,4,231283,1,8,3,130526,0,4,2,2,8,Medium,3,4
2835,54,132224,0,1,246553,1,3,11,171962,0,1,1,2,4,Low,4,4
2836,33,83656,1,1,37934,1,9,6,94896,1,3,2,1,6,Low,2,2
2837,21,71880,0,4,60595,0,19,11,217437,0,1,4,2,7,Medium,1,2
2838,41,81078,0,1,31592,0,13,4,286642,0,3,3,3,9,Medium,3,2
2839,51,108646,0,2,242685,2,7,1,344147,1,4,2,3,9,Medium,4,3
2840,47,96290,1,3,28039,0,15,6,464098,1,3,3,4,10,High,4,3
2841,35,76633,0,3,462315,0,19,1,411585,0,4,4,4,12,High,2,2
2842,36,46655,1,4,375449,1,2,8,443330,0,2,1,4,7,Medium,3,1
2843,48,141118,1,2,356406,0,12,3,327215,0,4,3,3,10,High,4,4
2844,36,63601,0,1,236582,0,8,3,18997,0,4,2,1,7,Medium,3,2
2845,63,23114,0,3,395527,1,8,1,48518,0,4,2,1,7,Medium,5,1
2846,36,46502,1,3,39018,1,13,3,377029,0,4,3,4,11,High,3,1
2847,39,69768,0,3,320302,1,1,7,397624,1,2,1,4,7,Medium,3,2
2848,41,68128,0,3,262061,2,10,10,237819,0,1,2,2,5,Low,3,2
2849,62,40028,0,0,402774,1,9,8,29686,1,2,2,1,5,Low,5,1
2850,29,75565,0,4,299318,2,2,11,496542,0,1,1,4,6,Low,2,2
2851,47,103123,0,1,363085,1,19,8,461107,0,2,4,4,10,High,4,3
2852,55,128255,0,1,178703,1,14,3,352880,0,4,3,3,10,High,4,4
2853,48,55333,1,4,465903,2,10,5,342835,0,3,2,3,8,Medium,4,2
2854,53,23174,0,2,370525,1,10,1,18074,0,4,2,1,7,Medium,4,1
2855,36,137769,0,4,151624,1,8,9,23091,0,2,2,1,5,Low,3,4
2856,62,55398,2,3,433281,1,14,8,245650,0,2,3,2,7,Medium,5,2
2857,53,55929,1,3,112532,0,13,10,273859,0,1,3,3,7,Medium,4,2
2858,47,24321,1,4,400830,1,6,2,43821,0,4,2,1,7,Medium,4,1
2859,50,143549,0,4,301791,1,13,10,25199,0,1,3,1,5,Low,4,4
2860,35,115971,1,1,62940,1,3,1,226930,1,4,1,2,7,Medium,2,3
2861,45,131508,0,1,136692,1,13,4,464266,0,3,3,4,10,High,3,4
2862,64,75421,0,0,159154,1,19,9,453655,0,2,4,4,10,High,5,2
2863,28,92635,0,0,157963,0,16,8,401255,0,2,4,4,10,High,2,3
2864,62,43760,0,3,111566,0,4,3,273005,0,4,1,3,8,Medium,5,1
2865,50,31360,1,0,329539,0,3,10,463248,0,1,1,4,6,Low,4,1
2866,34,30313,0,0,55955,1,15,6,57008,0,3,3,1,7,Medium,2,1
2867,23,131806,1,2,299458,1,15,9,482477,0,2,3,4,9,Medium,1,4
2868,21,105998,1,4,421716,2,18,10,324812,0,1,4,3,8,Medium,1,3
2869,37,25801,0,1,58685,1,7,8,437320,0,2,2,4,8,Medium,3,1
2870,64,34130,0,0,128947,1,5,10,434346,1,1,1,4,6,Low,5,1
2871,44,34271,0,1,331927,2,8,5,127494,0,3,2,2,7,Medium,3,1
2872,32,36075,0,0,105229,1,10,9,434474,1,2,2,4,8,Medium,2,1
2873,23,122455,0,0,317333,0,1,9,253267,0,2,1,3,6,Low,1,4
2874,64,127215,2,3,360698,1,11,3,297835,0,4,3,3,10,High,5,4
2875,31,38984,0,2,24567,1,3,8,488284,1,2,1,4,7,Medium,2,1
2876,28,108095,0,4,424194,2,3,4,239543,1,3,1,2,6,Low,2,3
2877,56,80942,1,4,343233,1,15,10,466930,0,1,3,4,8,Medium,5,2
2878,26,32861,0,3,145702,1,17,7,290959,0,2,4,3,9,Medium,2,1
2879,43,118970,1,3,410219,1,18,10,221316,0,1,4,2,7,Medium,3,4
2880,33,102203,0,4,308588,1,8,8,358818,0,2,2,3,7,Medium,2,3
2881,22,91376,0,4,91184,1,13,7,350608,0,2,3,3,8,Medium,1,3
2882,27,81247,0,2,167679,0,10,5,92771,0,3,2,1,6,Low,2,2
2883,20,89101,0,0,291965,1,3,11,423317,1,1,1,4,6,Low,1,3
2884,30,128730,0,2,19601,1,14,1,231198,1,4,3,2,9,Medium,2,4
2885,60,40977,1,4,181976,1,13,8,353697,1,2,3,3,8,Medium,5,1
2886,47,70617,0,0,117882,1,3,5,211549,0,3,1,2,6,Low,4,2
2887,62,77473,2,4,338801,1,13,3,132602,1,4,3,2,9,Medium,5,2
2888,23,106654,0,2,174629,0,9,2,423632,0,4,2,4,10,High,1,3
2889,34,108177,0,2,188595,0,16,3,351329,0,4,4,3,11,High,2,3
2890,62,92902,0,2,348990,1,8,9,116184,0,2,2,1,5,Low,5,3
2891,36,112172,2,0,317646,1,12,2,210512,0,4,3,2,9,Medium,3,3
2892,59,35630,0,1,128409,1,12,10,46026,1,1,3,1,5,Low,5,1
2893,52,40056,0,1,27098,1,19,1,161408,0,4,4,2,10,High,4,1
2894,63,27382,1,4,181974,1,17,2,388119,1,4,4,4,12,High,5,1
2895,43,75739,0,0,123502,0,15,2,10260,0,4,3,1,8,Medium,3,2
2896,22,101685,1,3,225139,1,18,11,149729,0,1,4,2,7,Medium,1,3
2897,46,68639,0,1,175325,1,7,5,390488,0,3,2,4,9,Medium,4,2
2898,54,79838,1,0,342660,0,13,1,369639,0,4,3,3,10,High,4,2
2899,37,66041,2,0,260654,1,19,10,427295,0,1,4,4,9,Medium,3,2
2900,38,20992,1,1,49280,1,16,8,212989,1,2,4,2,8,Medium,3,1
2901,27,92394,0,0,276095,1,11,2,217664,0,4,3,2,9,Medium,2,3
2902,22,87657,0,0,13117,2,5,6,157355,0,3,1,2,6,Low,1,3
2903,53,47160,2,1,30979,1,2,5,268611,1,3,1,3,7,Medium,4,1
2904,23,65156,0,2,472741,1,1,2,222844,1,4,1,2,7,Medium,1,2
2905,43,71375,0,4,21915,1,16,10,142173,0,1,4,2,7,Medium,3,2
2906,21,106442,1,3,326405,0,5,1,471299,0,4,1,4,9,Medium,1,3
2907,56,39572,0,4,493287,1,7,6,400976,0,3,2,4,9,Medium,5,1
2908,56,137925,0,2,233732,2,9,6,371869,0,3,2,3,8,Medium,5,4
2909,52,24136,0,2,123825,0,4,3,410864,0,4,1,4,9,Medium,4,1
2910,18,81868,0,0,245984,1,19,8,301305,0,2,4,3,9,Medium,,2
2911,41,102263,0,4,366046,1,15,9,377947,1,2,3,4,9,Medium,3,3
2912,53,52167,1,2,340108,1,7,3,92298,1,4,2,1,7,Medium,4,2
2913,23,130957,0,4,488633,1,18,9,23083,0,2,4,1,7,Medium,1,4
2914,58,35479,1,2,468656,2,5,8,415720,0,2,1,4,7,Medium,5,1
2915,63,139392,1,3,302821,1,13,5,174169,0,3,3,2,8,Medium,5,4
2916,61,51376,1,2,316974,1,3,6,317867,0,3,1,3,7,Medium,5,1
2917,48,24823,0,4,450752,1,6,1,476817,1,4,2,4,10,High,4,1
2918,37,145156,1,0,13922,1,12,5,446955,0,3,3,4,10,High,3,4
2919,41,90456,0,4,101696,1,18,10,379804,0,1,4,4,9,Medium,3,3
2920,42,39585,0,1,72561,1,18,10,218720,1,1,4,2,7,Medium,3,1
2921,53,123775,1,4,280364,1,4,7,147768,0,2,1,2,5,Low,4,4
2922,38,37272,0,3,444174,1,14,1,480751,0,4,3,4,11,High,3,1
2923,47,46619,2,3,58380,1,14,10,496890,0,1,3,4,8,Medium,4,1
2924,41,95069,0,3,400982,1,1,9,262416,0,2,1,3,6,Low,3,3
2925,61,59895,1,2,220090,1,11,7,110071,1,2,3,1,6,Low,5,2
2926,59,23720,0,3,126449,1,9,4,354402,1,3,2,3,8,Medium,5,1
2927,47,39267,2,4,431375,1,18,11,362879,1,1,4,3,8,Medium,4,1
2928,39,35696,0,0,278079,1,5,4,67071,0,3,1,1,5,Low,3,1
2929,45,49968,0,3,270928,2,10,11,362112,0,1,2,3,6,Low,3,1
2930,24,73364,0,4,486802,1,15,10,59094,0,1,3,1,5,Low,1,2
2931,52,43345,0,2,156293,1,10,7,472891,0,2,2,4,8,Medium,4,1
2932,45,71567,0,2,427395,1,16,6,448487,1,3,4,4,11,High,3,2
2933,31,111229,0,0,23069,1,4,3,309559,0,4,1,3,8,Medium,2,3
2934,27,81607,0,0,388329,0,4,9,93251,0,2,1,1,4,Low,2,2
2935,33,39385,0,4,40682,1,8,6,294268,1,3,2,3,8,Medium,2,1
2936,33,103658,0,0,454484,0,6,11,290547,0,1,2,3,6,Low,2,3
2937,48,86900,1,0,489746,1,11,2,7422,1,4,3,1,8,Medium,4,3
2938,59,88244,1,2,378691,1,13,10,396601,0,1,3,4,8,Medium,5,3
2939,42,85425,1,4,99303,0,19,2,110894,1,4,4,1,9,Medium,3,3
2940,30,98518,1,0,394225,1,11,1,149527,0,4,3,2,9,Medium,2,3
2941,23,102844,0,4,344962,0,2,11,426403,1,1,1,4,6,Low,1,3
2942,61,52919,0,3,418326,1,3,5,228730,0,3,1,2,6,Low,5,2
2943,26,110697,0,2,378413,0,15,10,183181,0,1,3,2,6,Low,2,3
2944,62,77196,1,2,167304,1,13,6,342212,0,3,3,3,9,Medium,5,2
2945,53,135600,2,2,311417,1,10,3,411757,0,4,2,4,10,High,4,4
2946,60,120625,0,1,468703,2,5,4,151553,0,3,1,2,6,Low,5,4
2947,37,99401,0,4,60210,1,11,5,47478,1,3,3,1,7,Medium,3,3
2948,35,20495,0,3,340335,1,14,4,305737,0,3,3,3,9,Medium,2,1
2949,60,64755,0,0,296605,0,15,9,77296,1,2,3,1,6,Low,5,2
2950,38,87684,0,3,271754,1,13,3,441135,1,4,3,4,11,High,3,3
2951,21,53324,0,4,324117,1,3,5,46670,0,3,1,1,5,Low,1,2
2952,50,98929,2,2,495369,2,9,7,25954,1,2,2,1,5,Low,4,3
2953,44,21552,0,1,481220,1,8,7,38341,0,2,2,1,5,Low,3,1
2954,24,71272,2,4,143655,1,15,6,32419,0,3,3,1,7,Medium,1,2
2955,23,55853,1,4,30583,1,1,9,54659,0,2,1,1,4,Low,1,2
2956,32,138192,1,0,153773,1,2,7,224727,1,2,1,2,5,Low,2,4
2957,35,52924,1,3,274024,1,9,11,138294,1,1,2,2,5,Low,2,2
2958,49,94462,1,3,498869,1,17,4,323984,0,3,4,3,10,High,4,3
2959,28,116387,1,0,94257,0,9,11,230971,1,1,2,2,5,Low,2,3
2960,37,43889,1,1,450061,1,1,10,424489,0,1,1,4,6,Low,3,1
2961,41,125466,0,2,241584,2,8,9,333467,1,2,2,3,7,Medium,3,4
2962,32,74675,2,2,228462,0,5,6,98901,0,3,1,1,5,Low,2,2
2963,24,142231,1,1,117024,2,11,1,370115,0,4,3,3,10,High,1,4
2964,38,93591,1,0,339561,1,6,9,121921,0,2,2,1,5,Low,3,3
2965,59,90190,1,4,8722,1,17,11,30162,1,1,4,1,6,Low,5,3
2966,43,42634,0,3,25077,1,18,7,81893,1,2,4,1,7,Medium,3,1
2967,61,52363,0,4,85868,1,18,6,188874,0,3,4,2,9,Medium,5,2
2968,31,83752,0,3,255152,1,5,6,50569,1,3,1,1,5,Low,2,2
2969,54,97004,0,4,132430,0,5,4,122937,1,3,1,1,5,Low,4,3
2970,38,76398,1,0,241600,1,19,4,32277,1,3,4,1,8,Medium,3,2
2971,35,118458,0,0,280373,1,13,11,371519,0,1,3,3,7,Medium,2,4
2972,22,60718,0,1,340482,1,7,3,447332,0,4,2,4,10,High,1,2
2973,20,133627,0,4,197751,0,14,8,353100,0,2,3,3,8,Medium,1,4
2974,40,102916,0,4,485853,2,8,8,62899,1,2,2,1,5,Low,3,3
2975,43,46870,1,1,409655,1,3,2,236085,1,4,1,2,7,Medium,3,1
2976,54,57394,1,1,434118,1,4,5,185101,0,3,1,2,6,Low,4,2
2977,41,72057,0,0,7598,2,10,9,17167,1,2,2,1,5,Low,3,2
2978,36,99795,0,0,97297,1,4,9,50350,0,2,1,1,4,Low,3,3
2979,42,100409,0,4,402268,0,18,7,151662,0,2,4,2,8,Medium,3,3
2980,38,33016,0,0,17741,1,12,4,295027,1,3,3,3,9,Medium,3,1
2981,29,62137,0,0,74360,1,15,4,485348,0,3,3,4,10,High,2,2
2982,58,20153,2,4,303432,1,13,10,465262,0,1,3,4,8,Medium,5,1
2983,50,27853,0,1,137321,0,12,11,232371,0,1,3,2,6,Low,4,1
2984,21,32379,0,4,159042,1,8,7,196002,0,2,2,2,6,Low,1,1
2985,59,35792,0,2,20565,1,9,3,486039,0,4,2,4,10,High,5,1
2986,24,141169,1,4,324139,1,9,3,180578,0,4,2,2,8,Medium,1,4
2987,39,58367,1,2,220066,1,17,5,281518,0,3,4,3,10,High,3,2
2988,50,38100,1,4,56656,0,1,11,291695,0,1,1,3,5,Low,4,1
2989,34,146082,0,2,460350,0,6,6,487688,0,3,2,4,9,Medium,2,4
2990,41,133089,1,2,50765,1,7,8,99188,0,2,2,1,5,Low,3,4
2991,51,83456,0,4,138086,0,9,1,237882,1,4,2,2,8,Medium,4,2
2992,45,31049,0,0,206552,1,10,7,387910,0,2,2,4,8,Medium,3,1
2993,60,20786,0,3,235324,1,4,8,191656,0,2,1,2,5,Low,5,1
2994,58,89904,0,0,119794,0,16,5,263295,0,3,4,3,10,High,5,3
2995,56,50699,1,2,113987,1,12,10,467385,0,1,3,4,8,Medium,5,1
2996,39,142784,2,4,412228,1,9,2,228590,0,4,2,2,8,Medium,3,4
2997,34,67691,0,4,265131,1,3,4,416061,1,3,1,4,8,Medium,2,2
2998,51,57040,1,4,239068,0,9,6,354978,0,3,2,3,8,Medium,4,2
2999,23,138455,1,4,324642,1,17,9,273496,0,2,4,3,9,Medium,1,4
3000,63,112990,2,3,335920,1,14,2,105475,1,4,3,1,8,Medium,5,3
3001,23,77986,0,1,128675,0,5,4,378710,0,3,1,4,8,Medium,1,2
3002,51,58762,0,2,66711,0,1,10,461533,1,1,1,4,6,Low,4,2
3003,18,43600,0,3,47530,0,1,5,324224,0,3,1,3,7,Medium,,1
3004,27,114774,1,0,215339,1,3,8,275738,0,2,1,3,6,Low,2,3
3005,38,110777,0,1,416234,1,9,8,13475,0,2,2,1,5,Low,3,3
3006,22,39810,0,1,133236,1,6,2,257566,0,4,2,3,9,Medium,1,1
3007,19,105703,0,4,285060,0,9,6,134599,0,3,2,2,7,Medium,1,3
3008,39,107347,0,3,45376,0,4,6,355179,0,3,1,3,7,Medium,3,3
3009,19,125315,1,0,491356,2,19,5,492590,0,3,4,4,11,High,1,4
3010,27,77204,1,4,377857,1,5,8,100983,0,2,1,1,4,Low,2,2
3011,51,40085,1,4,121128,1,5,10,173496,0,1,1,2,4,Low,4,1
3012,33,66854,1,2,201118,1,14,2,463426,0,4,3,4,11,High,2,2
3013,56,94797,0,1,194814,1,10,2,80923,0,4,2,1,7,Medium,5,3
3014,39,104269,0,0,90566,1,16,7,243268,1,2,4,2,8,Medium,3,3
3015,29,59779,0,1,344269,2,6,9,269814,0,2,2,3,7,Medium,2,2
3016,41,76207,0,3,92519,1,14,3,326407,1,4,3,3,10,High,3,2
3017,64,114615,0,2,17437,1,18,7,468112,0,2,4,4,10,High,5,3
3018,57,53980,1,4,67146,1,9,3,40316,1,4,2,1,7,Medium,5,2
3019,55,76117,0,2,32618,1,7,6,23710,0,3,2,1,6,Low,4,2
3020,27,34141,1,4,186839,0,18,3,253556,0,4,4,3,11,High,2,1
3021,52,29344,0,2,14705,1,10,1,175886,0,4,2,2,8,Medium,4,1
3022,49,125008,0,4,193218,1,2,6,105510,0,3,1,1,5,Low,4,4
3023,24,35896,0,1,224288,1,13,11,10179,1,1,3,1,5,Low,1,1
3024,38,109353,0,1,348056,1,6,3,198010,1,4,2,2,8,Medium,3,3
3025,37,49813,0,1,318894,1,9,1,479428,0,4,2,4,10,High,3,1
3026,43,104431,0,1,489172,1,8,5,30063,1,3,2,1,6,Low,3,3
3027,21,85679,0,2,49379,1,10,8,447832,0,2,2,4,8,Medium,1,3
3028,63,30681,0,4,57682,1,16,8,189547,0,2,4,2,8,Medium,5,1
3029,39,92903,0,1,200785,1,15,8,325153,0,2,3,3,8,Medium,3,3
3030,32,23228,1,2,110894,1,13,3,338155,1,4,3,3,10,High,2,1
3031,57,24582,1,4,192991,1,18,8,407897,0,2,4,4,10,High,5,1
3032,38,98683,0,2,65384,1,6,4,339645,0,3,2,3,8,Medium,3,3
3033,32,31397,1,1,135512,2,9,8,38566,0,2,2,1,5,Low,2,1
3034,39,58799,1,3,318272,1,18,3,122488,1,4,4,1,9,Medium,3,2
3035,45,57011,1,2,400051,1,7,3,426090,0,4,2,4,10,High,3,2
3036,31,99183,0,1,26283,0,5,1,450608,1,4,1,4,9,Medium,2,3
3037,44,113254,0,0,54506,1,11,8,434339,0,2,3,4,9,Medium,3,3
3038,58,64264,1,4,244173,1,13,8,352993,0,2,3,3,8,Medium,5,2
3039,57,62317,0,1,189697,1,3,9,181389,0,2,1,2,5,Low,5,2
3040,45,67914,2,0,172035,0,1,6,328361,1,3,1,3,7,Medium,3,2
3041,43,104633,1,2,392151,0,4,2,202467,1,4,1,2,7,Medium,3,3
3042,19,122489,0,2,248244,2,19,1,29939,0,4,4,1,9,Medium,1,4
3043,42,144237,0,0,145251,1,18,8,445318,0,2,4,4,10,High,3,4
3044,20,65254,0,0,361584,0,6,10,346998,0,1,2,3,6,Low,1,2
3045,25,60096,0,4,373793,1,10,4,438672,0,3,2,4,9,Medium,1,2
3046,61,73785,0,2,497426,1,7,11,262884,0,1,2,3,6,Low,5,2
3047,50,72344,0,0,16955,2,12,11,146409,0,1,3,2,6,Low,4,2
3048,59,134988,0,3,250144,1,8,7,198547,0,2,2,2,6,Low,5,4
3049,52,102643,0,3,405414,1,13,10,147095,0,1,3,2,6,Low,4,3
3050,23,140382,2,0,465372,1,18,4,345550,0,3,4,3,10,High,1,4
3051,56,88546,0,4,311732,0,14,1,370470,1,4,3,3,10,High,5,3
3052,40,91091,2,2,409982,1,11,8,110888,1,2,3,1,6,Low,3,3
3053,42,85603,2,3,101626,1,10,10,65916,0,1,2,1,4,Low,3,3
3054,60,48412,0,0,189642,1,6,9,240778,0,2,2,2,6,Low,5,1
3055,36,130489,1,0,337018,1,13,10,489243,0,1,3,4,8,Medium,3,4
3056,22,71658,0,1,184751,2,10,9,445836,1,2,2,4,8,Medium,1,2
3057,28,119841,1,0,382261,1,12,9,281418,1,2,3,3,8,Medium,2,4
3058,29,69549,0,4,403517,1,1,11,219766,0,1,1,2,4,Low,2,2
3059,27,147595,0,3,151216,1,18,11,352429,0,1,4,3,8,Medium,2,4
3060,25,31549,0,1,412000,1,13,4,29398,0,3,3,1,7,Medium,1,1
3061,41,91216,0,3,72959,1,4,9,86506,0,2,1,1,4,Low,3,3
3062,45,45739,0,3,13272,1,6,11,297279,1,1,2,3,6,Low,3,1
3063,58,41209,0,4,137645,2,18,4,209950,0,3,4,2,9,Medium,5,1
3064,53,127051,0,0,29419,1,5,2,117096,0,4,1,1,6,Low,4,4
3065,54,107968,0,4,218411,1,18,10,241801,0,1,4,2,7,Medium,4,3
3066,38,35116,0,0,496986,1,5,3,394987,1,4,1,4,9,Medium,3,1
3067,25,40045,0,1,53555,1,7,2,278556,0,4,2,3,9,Medium,1,1
3068,26,46327,0,4,141248,1,9,1,499541,0,4,2,4,10,High,2,1
3069,64,55709,0,4,172233,1,3,11,151365,0,1,1,2,4,Low,5,2
3070,32,63617,1,2,199512,2,12,6,451185,0,3,3,4,10,High,2,2
3071,63,80139,0,4,244133,1,14,4,149266,0,3,3,2,8,Medium,5,2
3072,57,46905,1,2,194934,1,8,7,118283,0,2,2,1,5,Low,5,1
3073,35,84148,0,0,127082,1,12,7,96182,0,2,3,1,6,Low,2,2
3074,59,92603,1,0,151236,1,7,10,459003,0,1,2,4,7,Medium,5,3
3075,37,118095,0,0,475974,1,9,1,99301,0,4,2,1,7,Medium,3,4
3076,23,139779,0,2,30379,1,12,9,480896,0,2,3,4,9,Medium,1,4
3077,29,62919,0,0,227261,1,4,8,304363,0,2,1,3,6,Low,2,2
3078,19,103521,0,3,481768,1,5,10,40507,0,1,1,1,3,Low,1,3
3079,24,112905,0,4,285512,0,9,1,323735,0,4,2,3,9,Medium,1,3
3080,33,103400,0,2,225113,1,7,8,244585,1,2,2,2,6,Low,2,3
3081,20,108150,2,0,430987,1,14,5,354612,0,3,3,3,9,Medium,1,3
3082,62,78446,0,3,463166,2,17,1,437775,1,4,4,4,12,High,5,2
3083,20,72428,0,4,176317,1,1,4,356980,0,3,1,3,7,Medium,1,2
3084,44,67894,1,4,109302,0,15,7,93765,1,2,3,1,6,Low,3,2
3085,60,101149,0,0,103906,1,15,5,142939,1,3,3,2,8,Medium,5,3
3086,57,26447,1,3,471008,1,1,11,341788,0,1,1,3,5,Low,5,1
3087,55,25499,0,2,48327,1,15,3,494535,0,4,3,4,11,High,4,1
3088,50,59041,1,0,182526,1,2,11,8943,0,1,1,1,3,Low,4,2
3089,45,51315,0,4,360931,1,4,4,462629,1,3,1,4,8,Medium,3,1
3090,18,21299,1,4,182813,0,17,2,151595,0,4,4,2,10,High,,1
3091,25,140506,1,4,36977,0,16,8,106764,0,2,4,1,7,Medium,1,4
3092,54,125005,0,0,496416,1,18,2,72028,1,4,4,1,9,Medium,4,4
3093,49,24994,0,1,266456,0,16,11,434605,0,1,4,4,9,Medium,4,1
3094,60,115414,0,1,11714,2,8,6,144990,1,3,2,2,7,Medium,5,3
3095,54,101163,2,1,111680,1,6,7,182682,0,2,2,2,6,Low,4,3
3096,21,146759,0,3,344381,1,2,7,181893,0,2,1,2,5,Low,1,4
3097,47,27489,0,0,413107,1,19,1,293329,0,4,4,3,11,High,4,1
3098,23,111647,0,4,499771,0,13,8,288546,0,2,3,3,8,Medium,1,3
3099,63,52355,0,3,57299,0,6,9,258922,0,2,2,3,7,Medium,5,2
3100,36,93805,0,1,463383,1,6,7,99860,0,2,2,1,5,Low,3,3
3101,49,88367,2,2,332268,1,13,8,427792,0,2,3,4,9,Medium,4,3
3102,26,129906,0,3,360196,2,1,4,233368,0,3,1,2,6,Low,2,4
3103,29,137409,1,3,456855,1,9,8,290278,0,2,2,3,7,Medium,2,4
3104,28,97355,0,0,308056,1,12,3,484977,0,4,3,4,11,High,2,3
3105,63,136220,0,3,381886,1,12,1,472883,0,4,3,4,11,High,5,4
3106,33,110349,0,0,473668,1,4,8,185311,1,2,1,2,5,Low,2,3
3107,18,107173,0,2,73446,1,19,11,297649,0,1,4,3,8,Medium,,3
3108,62,21996,2,4,219862,1,16,6,120250,0,3,4,1,8,Medium,5,1
3109,38,139999,1,4,66516,1,12,9,6268,0,2,3,1,6,Low,3,4
3110,47,64387,0,1,130223,0,1,3,244058,0,4,1,2,7,Medium,4,2
3111,30,134965,0,1,442466,1,4,8,338241,0,2,1,3,6,Low,2,4
3112,51,23089,0,2,172188,1,9,9,200696,0,2,2,2,6,Low,4,1
3113,21,118827,2,4,88521,1,7,9,492865,0,2,2,4,8,Medium,1,4
3114,45,40659,1,1,420367,1,10,7,322341,1,2,2,3,7,Medium,3,1
3115,55,65178,1,3,392817,2,13,11,409487,1,1,3,4,8,Medium,4,2
3116,48,140053,0,0,76366,0,8,10,260524,0,1,2,3,6,Low,4,4
3117,44,115965,0,1,180369,1,10,3,370102,0,4,2,3,9,Medium,3,3
3118,22,101268,0,2,45888,1,10,3,122859,0,4,2,1,7,Medium,1,3
3119,42,105042,0,4,323339,1,8,2,274656,0,4,2,3,9,Medium,3,3
3120,20,126471,0,2,351154,1,15,1,466552,0,4,3,4,11,High,1,4
3121,50,90726,0,0,207088,1,1,2,495372,0,4,1,4,9,Medium,4,3
3122,21,90111,0,0,211051,1,15,5,68968,0,3,3,1,7,Medium,1,3
3123,42,126031,1,2,190406,2,17,1,126534,0,4,4,1,9,Medium,3,4
3124,37,133682,1,1,103474,1,13,10,65757,1,1,3,1,5,Low,3,4
3125,51,54565,0,1,134986,1,12,4,419638,1,3,3,4,10,High,4,2
3126,43,120435,0,4,73345,1,3,11,112753,0,1,1,1,3,Low,3,4
3127,22,109242,0,4,437977,1,19,10,452256,0,1,4,4,9,Medium,1,3
3128,52,133204,1,3,127617,1,5,10,397426,0,1,1,4,6,Low,4,4
3129,45,149642,1,3,163002,1,3,1,101381,0,4,1,1,6,Low,3,4
3130,46,42884,1,4,64117,2,5,10,493113,1,1,1,4,6,Low,4,1
3131,26,37199,1,3,290239,1,9,8,148836,0,2,2,2,6,Low,2,1
3132,55,80038,0,2,213554,1,6,5,157236,1,3,2,2,7,Medium,4,2
3133,23,77786,0,1,8991,1,16,10,376059,0,1,4,4,9,Medium,1,2
3134,36,129636,0,3,28519,0,10,4,333823,0,3,2,3,8,Medium,3,4
3135,61,124970,0,3,293801,1,16,3,427429,0,4,4,4,12,High,5,4
3136,28,69294,1,2,267970,1,3,9,339383,0,2,1,3,6,Low,2,2
3137,19,98015,0,0,178697,0,18,6,99386,0,3,4,1,8,Medium,1,3
3138,64,54178,0,4,349193,1,11,1,146878,0,4,3,2,9,Medium,5,2
3139,61,32665,0,2,22801,2,19,8,251507,1,2,4,2,8,Medium,5,1
